sim_id,n_ex,n_in,eib,psi_duration,psi_rise,psi_decay,psi_maxval,offset_linear,exp_linear,offset_dexp,exp_0,knee,exp_1
1214,9865,135,73.07407407407408,0.0048000000000000004,0.0005,0.0043,289158.2288467561,1.9714218457270616,0.7610501426546077,4.610996835744676,0.027238665969253083,5069.440294925807,1.9867592285536138
1215,8950,1050,8.523809523809524,0.0055,0.0006,0.0049,282282.15148213843,2.432743662093357,0.9974017203344864,4.818752251587091,0.3155090128734458,2200.6388878720445,1.7865101714285245
1216,649,9351,0.06940434178162763,0.0199,0.0015,0.0184,276121.00999432395,4.422409828637383,1.9692711448231612,5.173819916812184,0.2418550621911368,927.6098391891114,2.094961888029784
1217,9471,529,17.90359168241966,0.005000000000000001,0.0005,0.0045000000000000005,286525.1577858845,2.2665988254296243,0.9201327359601326,2.271516299079257,-100.2775177366197,17.561524221869306,101.28514754809578
1218,186,9814,0.01895251681271653,0.0213,0.0015,0.019799999999999998,277470.68131778,4.3363944290477665,1.9169634612342317,5.211237543717641,0.22975604979759,980.1588283907156,2.1281874870517488
1219,9883,117,84.47008547008546,0.004700000000000001,0.0005,0.004200000000000001,291080.6649353477,2.0393039536623108,0.7929541758818501,4.715335362394925,0.02902416023940245,6515.0760890654565,2.027496831644852
1220,9616,384,25.041666666666668,0.0049,0.0005,0.004399999999999999,287971.85809030285,2.223035580369785,0.8942732239872682,4.788371300609253,0.1452737118185844,4751.092542961203,1.9436163259423787
1221,9497,503,18.880715705765407,0.0051,0.0005,0.0046,288706.0319001596,2.101018002205392,0.8235920002473472,4.911550090271477,0.22479408894869837,4661.904240524437,1.9105513074296583
1222,9206,794,11.594458438287154,0.005300000000000001,0.0005,0.0048000000000000004,283316.12413791975,2.3304637726642072,0.9465174527747913,2.3716485853985865,-92.64932149462503,17.226045977594172,93.70117865093401
1223,187,9813,0.019056353816366046,0.0218,0.0015,0.0203,275925.1615000972,4.249687870745721,1.8693181692831426,5.302316765079659,0.3233322190482606,1047.1263052680756,2.074222579825236
1224,6278,3722,1.6867275658248253,0.0123,0.0007,0.011600000000000001,265549.2754569859,3.5327086767986806,1.5516495422475505,4.401399256817907,0.2278605260172991,364.64376316391184,1.7330569328906218
1225,8950,1050,8.523809523809524,0.005600000000000001,0.0005,0.0051,281671.3643840352,2.3721355522722183,0.9639700412382028,4.59659849871478,0.26749838660829883,1460.1868501626122,1.7446684853516707
1226,9086,914,9.940919037199125,0.005600000000000001,0.0005,0.0051,282256.9162416411,2.315782022091966,0.9329902628851234,4.86490747262651,0.28761220662287484,2864.2639932792504,1.834611531674679
1227,1422,8578,0.16577290743763115,0.019,0.0013,0.0177,268384.0652881373,4.130834696919152,1.8170128853670124,5.060025114950724,0.2802402805182144,715.4478509556643,2.0012990114071054
1228,1441,8559,0.16836078981189392,0.0199,0.0013,0.018600000000000002,267539.70584647957,4.214414733662593,1.8628914719944918,5.017255574624353,0.22938022241235353,694.5624545982008,2.035095645798788
1229,1879,8121,0.2313754463735993,0.0196,0.0012,0.0184,264988.61224781076,4.134243463716571,1.8282441176557787,4.850526781677079,0.15567560745426434,516.8988396578734,2.034031877231516
1230,9644,356,27.089887640449437,0.0049,0.0005,0.004399999999999999,289783.3506084065,2.1343718016857034,0.8413490221075404,4.916207870153999,0.16248582894479777,6093.114016818037,1.9767773942282612
1231,5598,4402,1.271694684234439,0.0136,0.0007,0.0129,260218.9770935899,3.2826081868652883,1.4020935372516474,3.225378289551569,-122.99333135392078,33.1039687464912,124.43831123282813
1232,7306,2694,2.7119524870081664,0.0092,0.0006,0.0086,271146.25449551403,2.8593428512427232,1.1995716494132989,4.379880564922383,0.31056798698402543,398.1392505958957,1.6274622341819125
1233,9819,181,54.248618784530386,0.0048000000000000004,0.0005,0.0043,288291.2963761217,2.0625191746317646,0.8129481859606899,2.0635946625681325,-115.78240491720852,16.414351989423942,116.69594354200572
1234,8866,1134,7.818342151675485,0.0058,0.0005,0.005299999999999999,281986.5064322532,2.4908148566678356,1.0260859562919893,4.691344024654467,0.29225795250191144,1647.9532588689551,1.7604955065552053
1235,291,9709,0.029972190750849725,0.0209,0.0015,0.019399999999999997,276524.5466376763,4.373527383867975,1.9417585344067558,5.218511329060551,0.24175026934386074,965.2764814905904,2.119918071820677
1236,9755,245,39.816326530612244,0.004700000000000001,0.0005,0.004200000000000001,290026.75187324843,1.8922777148202465,0.714481904790476,4.949339909738935,0.14396032757920618,7613.27541305165,2.007889166166624
1237,6567,3433,1.9129041654529566,0.0111,0.0007,0.010400000000000001,265174.78066024283,3.0937550900785564,1.3148243526338004,4.370126007335448,0.27371216590601954,329.14962646984316,1.6714424511106558
1238,3197,6803,0.4699397324709687,0.0172,0.001,0.0162,259995.21967876342,3.8978785090170027,1.7096379412083142,4.76186411173646,0.181510272795929,542.9635447398271,1.9605435946037342
1239,351,9649,0.03637682661415691,0.0197,0.0015,0.018199999999999997,274349.79365637526,4.588437728785592,2.0564441586332722,5.207804289102572,0.25945418468062104,954.1892621235708,2.095273608235968
1240,7996,2004,3.9900199600798403,0.0074,0.0006,0.0068000000000000005,273872.21445824247,2.5809091625444855,1.0588171407097497,4.403482607313611,0.28683997411229867,581.4223730136915,1.6571597528292725
1241,8613,1387,6.209805335255948,0.0064,0.0006,0.0058000000000000005,280273.9089048895,2.5964560790326283,1.0775204257224984,4.658310252559784,0.31705815411001326,1272.982639398002,1.7245329085593477
1242,9847,153,64.359477124183,0.004700000000000001,0.0005,0.004200000000000001,290330.0700344711,1.856338374062147,0.692471420484251,4.85010536124571,0.07729157542908295,7943.480842189633,2.0328833904001833
1243,709,9291,0.0763104079216446,0.0197,0.0014,0.0183,271753.2664814222,4.293088361798559,1.9011861136877313,5.096590736707846,0.24149225002082542,751.3361199328072,2.0618589771172315
1244,235,9765,0.024065540194572452,0.0218,0.0016,0.0202,279301.4656361456,4.443763057249318,1.9691338066025075,5.243308674612132,0.24835349951722205,987.7864916694217,2.123417812476504
1245,8814,1186,7.431703204047218,0.0057,0.0006,0.0051,281178.1635046171,2.5194174005657373,1.0430087536350106,4.740564272871717,0.34197827687588794,1593.5913156168633,1.7274913140026122
1246,8571,1429,5.997900629811057,0.0062,0.0006,0.0056,278457.1445322862,2.6628799158634155,1.1170881839602882,4.705385149777703,0.3654225312070854,1240.4276408537708,1.694255501483021
1247,6507,3493,1.8628685943315202,0.0114,0.0007,0.010700000000000001,264393.6906031716,3.452499237004939,1.5151222716083892,3.074201008538644,-81.02036914935499,27.26018264717312,82.39587868977509
1248,312,9688,0.03220478943022296,0.021,0.0015,0.0195,272343.18550789746,4.192676935004542,1.8476881440620385,5.10373751734845,0.20211154774611065,790.1924415876285,2.108958039930285
1249,268,9732,0.027538018906699546,0.0213,0.0015,0.019799999999999998,276608.05962975504,4.26811695833955,1.8768351819296414,5.199713826388354,0.21244692357100448,978.8737584563991,2.141331262523337
1250,5159,4841,1.065688907250568,0.0143,0.0008,0.0135,262528.38185081806,3.6270796460289665,1.589147391831479,3.293338044329184,-120.02672663613957,31.31152125317294,121.50125541567841
1251,4804,5196,0.9245573518090839,0.0144,0.0008,0.0136,260465.38944326527,3.7003671792633313,1.6196926454924079,4.574798516480744,0.2279893470808704,413.3453827308081,1.8198971921797997
1252,4718,5282,0.8932222642938281,0.0158,0.0008,0.015000000000000001,257563.1441000398,3.511966053141128,1.519913392250259,4.514065506850737,0.1951873594749054,368.8360789760435,1.8279012131030914
1253,9750,250,39.0,0.0049,0.0005,0.004399999999999999,287860.36908541864,2.2463121237977783,0.9099176016662633,4.780192658944743,0.09732818634570536,5737.74875441859,1.987717486468934
1254,8784,1216,7.223684210526316,0.0059,0.0006,0.0053,279187.72719271487,2.4303911033318872,0.992531126912909,4.635228113969565,0.3214662386169245,1305.5449257193231,1.7053198587339808
1255,8213,1787,4.595970900951315,0.007,0.0006,0.0064,278559.1616369179,2.653812836998144,1.0994691006061432,4.481894104700926,0.3010314753754565,720.6461678698269,1.6711204930339332
1256,4926,5074,0.9708316909735909,0.0153,0.0008,0.014499999999999999,260542.5914040192,3.5263511106909293,1.5266860518742613,4.482534699156658,0.1716349265291999,356.4423264967118,1.8361177195755056
1257,429,9571,0.0448229025180232,0.02,0.0015,0.0185,273968.695970191,4.291782401347042,1.8956212958837368,5.191882690344837,0.25339013482687595,911.6094012465468,2.0951348989427263
1258,1382,8618,0.16036203295428172,0.0201,0.0013,0.0188,268389.7682498884,4.2523350931826975,1.8841328706160383,5.027018159862374,0.19570693340222275,781.3689122406201,2.073623650550349
1259,7781,2219,3.5065344749887335,0.008,0.0006,0.0074,272059.822250082,2.8165212701578133,1.1825252456712185,4.3861754442665495,0.29700314624830515,490.21076792244554,1.642815794580457
1260,232,9768,0.02375102375102375,0.0209,0.0016,0.019299999999999998,278468.09209444607,4.339359138883479,1.9149679884347746,5.24360505062858,0.2526221863904993,994.4687767135391,2.1200399697186536
1261,413,9587,0.04307916970898091,0.0201,0.0016,0.0185,277576.8137491312,4.290263616981187,1.8870007097096233,5.245501476744019,0.2527451746604068,1032.4760618296646,2.119283528175003
1262,9808,192,51.083333333333336,0.004700000000000001,0.0005,0.004200000000000001,290759.37450819864,1.899078579463957,0.7184264952750247,4.791870234938324,0.0856495507822564,6480.332248767364,1.999987757226131
1263,8802,1198,7.347245409015025,0.006,0.0006,0.0054,279981.70836324303,2.336419519954764,0.9379579955506777,2.5179098962391975,-92.34910102136682,17.52413777149976,93.46757308020747
1264,1450,8550,0.1695906432748538,0.0211,0.0014,0.019700000000000002,268092.3044082348,4.271094131529592,1.8944798794539968,5.039669041178885,0.22856075067189524,722.6193711856536,2.046876686161583
1265,5880,4120,1.4271844660194175,0.0134,0.0007,0.012700000000000001,261913.06867886859,3.3931821072662927,1.474772197208228,3.181763946385715,-85.12821322468595,29.23520324923,86.55179403071214
1266,3050,6950,0.43884892086330934,0.0175,0.0011,0.0164,259884.36003463375,3.8863582254985283,1.7002580837661272,3.606350428041702,-122.76871497711875,46.803213717481974,124.3941762931866
1267,6339,3661,1.7314941272876263,0.0122,0.0007,0.011500000000000002,266085.6132803392,3.1719460470897265,1.3567533975798756,3.116339612703696,-122.82566950649837,25.379838496726823,124.21891479432573
1268,8351,1649,5.064281382656155,0.0069,0.0006,0.0063,278183.38612212526,2.689993507242634,1.121220802441046,4.443545203365163,0.2717836478030282,761.740971900417,1.683936746644817
1269,1203,8797,0.1367511651699443,0.0201,0.0013,0.0188,270046.55064524105,4.2912439292009665,1.9014176247690497,5.101753962758136,0.2638349992926497,788.0750026061166,2.0386064653936837
1270,6845,3155,2.1695721077654517,0.0107,0.0007,0.01,269418.09713077813,3.2807125292707147,1.42906356304373,3.0045758064386647,-96.99333324603373,26.89956164199003,98.33366462425
1271,1100,8900,0.12359550561797752,0.02,0.0014,0.018600000000000002,271349.9642217008,4.172579917665146,1.8337366506808572,5.091802278167231,0.22819866286166765,815.3268371786517,2.0708142264413785
1272,5815,4185,1.3894862604540024,0.0132,0.0007,0.0125,262265.30426892376,3.4571120132139743,1.5082037105347377,3.1898287616485193,-119.52279912976344,33.067279300409716,120.95013039517437
1273,5495,4505,1.2197558268590456,0.0138,0.0008,0.013,263229.7008582008,3.3518519283970627,1.439324305055023,4.443590318091365,0.24245425152330544,325.49797142405555,1.7403127204626505
1274,7539,2461,3.063388866314506,0.0083,0.0006,0.0077,271367.5035830673,2.974611551135124,1.2663925729515746,4.407919670748844,0.3075478668709422,457.5796376063299,1.643622121729455
1275,325,9675,0.03359173126614987,0.0213,0.0015,0.019799999999999998,274906.92118543247,4.247481656222694,1.8722231662924176,5.215817110970201,0.25584000330989304,992.3779722975438,2.103248001768369
1276,100,9900,0.010101010101010102,0.0211,0.0016,0.0195,274836.92681199865,4.364304109372961,1.9331992620807876,5.238309264989034,0.21572377048852087,1115.6528910075551,2.1575885964245267
1277,192,9808,0.01957585644371941,0.0219,0.0015,0.020399999999999998,277012.75660091283,4.248474929135972,1.8635071692712992,5.312211674735994,0.333477511772883,1009.2646418581825,2.0687527379896413
1278,2113,7887,0.2679092177000127,0.0184,0.0012,0.0172,264197.49318475556,4.183306763980868,1.8551045188002417,3.708761010491721,-122.70304420821313,56.40048649647853,124.37729656927615
1279,147,9853,0.014919313914543793,0.0209,0.0016,0.019299999999999998,278048.49046977377,4.31317148527624,1.9024289363957285,5.252910361833361,0.26669972743133813,989.8428168654211,2.1096667455984166
1280,550,9450,0.0582010582010582,0.022,0.0015,0.020499999999999997,273018.1696700083,4.308871710424604,1.9081974245712587,5.203900036351059,0.2668549779870645,940.5478312345232,2.0862063551933474
1281,6155,3845,1.600780234070221,0.0121,0.0007,0.0114,262631.77144186624,3.3800410600454844,1.4685289616243935,3.14796468878591,-103.78437864727485,27.603591019014,105.19433279625348
1282,2657,7343,0.36184120931499386,0.0187,0.0011,0.0176,261587.2810778551,3.916650532291703,1.7149407891804234,3.6335144704949056,-104.812877311714,52.91798328926592,106.45103978060527
1283,7464,2536,2.943217665615142,0.0087,0.0006,0.0081,271047.50314242684,2.9925943750285717,1.2773032568721567,4.37820036575771,0.306634369253691,411.3002502015041,1.6310109757599398
1284,6029,3971,1.5182573659027954,0.0123,0.0007,0.011600000000000001,264908.09776570206,3.4286363139668508,1.4888586277537672,4.417633888513945,0.24142518129940188,346.5225625687506,1.7288673770769483
1285,751,9249,0.08119796734782139,0.021,0.0015,0.0195,273452.5452940554,4.306043023860523,1.9042127526169967,5.181279755381342,0.28718142137543184,846.1610078027073,2.0532208124394633
1286,4800,5200,0.9230769230769231,0.0149,0.0008,0.0141,260003.01946536126,3.6124774998868068,1.5740250254327048,4.554807775257016,0.2151475926218485,389.4718917086984,1.824506523277689
1287,110,9890,0.011122345803842264,0.0215,0.0016,0.019899999999999998,277433.0261196533,4.329713539373454,1.9100124253993584,5.262437796003049,0.27471414028614316,1000.1470908001927,2.106337981985971
1288,3973,6027,0.6592002654720425,0.016,0.0009,0.0151,258779.686846078,3.822150790269382,1.681121978854015,4.651708850026516,0.22222554873210026,410.78862643931024,1.8660236474062835
1289,536,9464,0.0566356720202874,0.0206,0.0015,0.0191,273173.14457284496,4.228608829303343,1.8596995950819322,5.206595590779173,0.27651375293066716,944.6017514002043,2.077019666693587
1290,9769,231,42.29004329004329,0.004700000000000001,0.0005,0.004200000000000001,288967.6527916445,1.9523379674956853,0.7483332482468837,4.935523913862456,0.15119464553862075,7164.306496549079,1.9937172553184226
1291,9874,126,78.36507936507937,0.0046,0.0005,0.0040999999999999995,289294.9473961702,1.9928016028110154,0.7800602715592949,4.858819697301422,0.07433711657052204,8270.872634605224,2.0428678641308435
1292,2246,7754,0.28965695125096724,0.0192,0.0012,0.018,264717.3434539808,4.1511069411204256,1.8341089077444137,3.693638495426543,-108.83670337143376,62.71950743967277,110.50250410753998
1293,8156,1844,4.422993492407809,0.0067,0.0006,0.0061,276552.17562869523,2.6152795573065823,1.0778010695383955,4.67764434133471,0.35871313900589263,1022.761155308729,1.6942444070989038
1294,5981,4019,1.488181139586962,0.0128,0.0007,0.012100000000000001,262709.02287491586,3.3863623174863156,1.468318660978325,4.349574121416699,0.20333036233112656,308.6413556536216,1.7389652714186117
1295,1941,8059,0.24084874053852837,0.0204,0.0013,0.019100000000000002,263721.87653114734,3.961892583642766,1.7300600512887883,3.7186370668110196,-118.34299105627446,58.070745427164724,120.02336449990172
1296,8624,1376,6.267441860465116,0.0061,0.0006,0.0055000000000000005,279435.59331432835,2.427338131196949,0.9901580690955706,4.633316684782951,0.33984627153109587,1161.3430230985193,1.686229988700735
1297,9831,169,58.171597633136095,0.004700000000000001,0.0005,0.004200000000000001,292342.44447417004,1.9650548411264115,0.7520331031706282,4.994073305209885,0.1154592200128111,9509.098121264362,2.0554807135818365
1298,7921,2079,3.81000481000481,0.0074,0.0006,0.0068000000000000005,272966.70495841774,2.879564346968536,1.2181133078441795,4.464490092814426,0.30235889485624956,614.0717883107567,1.668381783037914
